,date,open,low,high,close,volume
13661,2024-10-26 22:30:00,2472.07,2471.47,2473.74,2472.34,534714.5204096229
13662,2024-10-26 22:15:00,2475.74,2471.79,2476.25,2472.09,560648.4911461178
13663,2024-10-26 22:00:00,2474.34,2472.8,2477.28,2475.74,494908.7789092794
13664,2024-10-26 21:45:00,2472.13,2471.44,2477.95,2474.45,825279.7472590356
13665,2024-10-26 21:30:00,2470.19,2468.67,2475.59,2472.13,434714.77786478173
13666,2024-10-26 21:15:00,2469.36,2467.67,2472.45,2470.33,449349.0481135053
13667,2024-10-26 21:00:00,2473.27,2468.53,2473.5,2469.42,1108372.6993182437
13668,2024-10-26 20:45:00,2476.61,2471.6,2476.8,2473.37,524983.894163247
13669,2024-10-26 20:30:00,2478.5,2475.57,2478.94,2476.63,479681.2222469377
13670,2024-10-26 20:15:00,2476.55,2473.83,2479.87,2478.49,916419.9531935211
13671,2024-10-26 20:00:00,2479.49,2476.17,2480.4,2476.57,652603.8813364991
13672,2024-10-26 19:45:00,2480.93,2478.51,2480.93,2479.49,880857.6899947766
13673,2024-10-26 19:30:00,2481.13,2479.84,2482.51,2480.94,752877.5856712831
13674,2024-10-26 19:15:00,2482.81,2480.34,2483.6,2481.16,1241605.5294692041
13675,2024-10-26 19:00:00,2483.44,2482.38,2485.14,2482.81,830530.4232695798
13676,2024-10-26 18:45:00,2484.6,2483.02,2485.77,2483.4,799672.255464352
13677,2024-10-26 18:30:00,2485.3,2483.74,2485.85,2484.59,749269.5404616101
13678,2024-10-26 18:15:00,2484.7,2482.86,2486.18,2485.32,815087.0925014812
13679,2024-10-26 18:00:00,2485.44,2484.6,2487.91,2484.6,669489.850792574
13680,2024-10-26 17:45:00,2484.37,2481.86,2486.64,2485.44,708096.157758011
13681,2024-10-26 17:30:00,2486.23,2483.76,2490.25,2484.35,1294519.5837410819
13682,2024-10-26 17:15:00,2487.17,2485.6,2488.0,2486.33,493478.4723476726
13683,2024-10-26 17:00:00,2487.18,2484.49,2488.2,2487.17,924333.2172802078
13684,2024-10-26 16:45:00,2490.94,2486.28,2492.66,2487.2,1245574.611625697
13685,2024-10-26 16:30:00,2501.91,2490.3,2503.73,2490.96,1860164.2239184282
13686,2024-10-26 16:15:00,2487.4,2487.4,2502.78,2501.9,6095999.729679117
13687,2024-10-26 16:00:00,2483.26,2480.57,2488.57,2487.41,1565450.209979779
13688,2024-10-26 15:45:00,2478.75,2478.03,2484.64,2483.24,950368.6567602507
13689,2024-10-26 15:30:00,2480.05,2478.34,2480.92,2478.74,636277.5437463856
13690,2024-10-26 15:15:00,2481.28,2477.95,2482.41,2480.24,1159627.7234201056
13691,2024-10-26 15:00:00,2477.14,2477.14,2483.76,2481.28,1449582.0971980272
